teryt;okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
100000;3;15;PiS;Krupa Elżbieta Stanisława;931;0.50;1.84;N;K
100000;3;16;PiS;Grabicka Krystyna;3992;2.13;7.91;N;K
100000;3;01;SLD;Krasiński Zbigniew Stanisław;4897;2.61;33.03;N;M
100000;3;02;SLD;Kaźmierska-Małyska Iwona Monika;1920;1.02;12.95;N;K
100000;3;03;SLD;Trześniewski Mirosław Ignacy;779;0.41;5.25;N;M
100000;3;04;SLD;Borzęcka Jolanta Maria;664;0.35;4.48;N;K
100000;3;05;SLD;Kowalczyk Dominika Anna;659;0.35;4.45;N;K
100000;3;06;SLD;Kochanowska Barbara Jadwiga;930;0.50;6.27;N;K
100000;3;07;SLD;Kozłowski Zdzisław Kazimierz;307;0.16;2.07;N;M
100000;3;08;SLD;Mazur-Urbaniak Jolanta Barbara;877;0.47;5.92;N;K
100000;3;09;SLD;Jastrzębska Katarzyna Anna;438;0.23;2.95;N;K
100000;3;10;SLD;Rosiak Kazimierz Stanisław;467;0.25;3.15;N;M
100000;3;11;SLD;Stasiak Stanisław Kazimierz;592;0.32;3.99;N;M
100000;3;12;SLD;Birlet Janusz Józef;367;0.20;2.48;N;M
100000;3;13;SLD;Pichlak Andrzej;254;0.14;1.71;N;M
100000;3;14;SLD;Zięba Piotr;553;0.29;3.73;N;K
100000;3;15;SLD;Lubecki Marek Tadeusz;235;0.13;1.59;N;M
100000;3;16;SLD;Michalska-Szmytke Joanna Katarzyna;885;0.47;5.97;N;K
100000;4;01;PO;Kula Włodzimierz Stanisław;9287;5.68;28.29;T;M
100000;4;02;PO;Zacharewicz Jacek Paweł;6143;3.76;18.71;N;M
100000;4;03;PO;Mizgalska-Dąbrowska Anna Arleta;2869;1.76;8.74;N;K
100000;4;04;PO;Czapla Andrzej Wiesław;4053;2.48;12.35;N;M
100000;4;05;PO;Żuraw Beata Janina;1385;0.85;4.22;N;K
100000;4;06;PO;Derwisiński Jacek Jerzy;500;0.31;1.52;N;M
100000;4;07;PO;Wyciszkiewicz Marek Robert;726;0.44;2.21;N;M
100000;4;08;PO;Piechocki Konrad Robert;1338;0.82;4.08;N;M
100000;4;09;PO;Gronostaj-Urbańska Ewa;672;0.41;2.05;N;K
100000;4;10;PO;Cłapa Ewa Maria;1598;0.98;4.87;N;K
100000;4;11;PO;Gajzler Bogusława;731;0.45;2.23;N;M
100000;4;12;PO;Sokalski Jacek Marian;3523;2.16;10.73;N;M
100000;4;01;PSL;Mazur Marek Marian;12335;7.55;26.07;T;M
100000;4;02;PSL;Witaszczyk Stanisław;13135;8.04;27.76;T;M
100000;4;03;PSL;Kałuzińska Danuta;4990;3.05;10.54;N;K
100000;4;04;PSL;Gandziarek Jolanta;1871;1.14;3.95;N;M
100000;4;05;PSL;Pawlak Włodzimierz Jerzy;2204;1.35;4.66;N;M
100000;4;06;PSL;Zbonikowska-Goździewicz Elżbieta Irena;1209;0.74;2.55;N;K
100000;4;07;PSL;Beśka-Więcek Kinga Katarzyna;1852;1.13;3.91;N;K
100000;4;08;PSL;Kolończyk Jan Witold;1187;0.73;2.51;N;M
100000;4;09;PSL;Kociołek Piotr Antoni;1633;1.00;3.45;N;M
100000;4;10;PSL;Stanik Marek;1754;1.07;3.71;N;M
100000;4;11;PSL;Sawicka Monika Anna;2357;1.44;4.98;N;K
100000;4;12;PSL;Kocimowski Zygmunt;2796;1.71;5.91;N;M
100000;4;01;PiS;Rusiecki Mariusz Robert;13003;7.96;25.09;T;M
100000;4;02;PiS;Witczak Witold Jacek;6572;4.02;12.68;T;M
100000;4;03;PiS;Włóka Marek Konstanty;6097;3.73;11.76;N;M
100000;4;04;PiS;Dróżdż Beata Zofia;5636;3.45;10.87;N;K
100000;4;05;PiS;Grabowski Piotr;7237;4.43;13.96;T;M
100000;4;06;PiS;Matyśkiewicz Sławomir;3432;2.10;6.62;N;M
100000;4;07;PiS;Wysocka Agnieszka Katarzyna;2987;1.83;5.76;N;K
100000;4;08;PiS;Sikorska-Lankiewicz Iwona Ewa;996;0.61;1.92;N;K
100000;4;09;PiS;Choróbska Monika Karolina;435;0.27;0.84;N;K
100000;4;10;PiS;Migdalska Grażyna;1164;0.71;2.25;N;K
100000;4;11;PiS;Dędek Paweł Damian;1498;0.92;2.89;N;M
100000;4;12;PiS;Lech Bogusław Artur;2769;1.69;5.34;N;M
100000;4;01;SLD;Karcz Tadeusz;5437;3.33;36.89;N;M
100000;4;02;SLD;Sztajerowska Anna Ewa;1500;0.92;10.18;N;K
100000;4;03;SLD;Molik Urszula Maria;708;0.43;4.80;N;K
100000;4;04;SLD;Chałada Sławomir Ryszard;785;0.48;5.33;N;M
100000;4;05;SLD;Opala Rafał Marcin;1231;0.75;8.35;N;M
100000;4;06;SLD;Wojtania Agata;1701;1.04;11.54;N;K
100000;4;07;SLD;Łopusiński Paweł Robert;422;0.26;2.86;N;M
100000;4;08;SLD;Simura-Sętkowska Anna Maria;569;0.35;3.86;N;K
100000;4;09;SLD;Sońta Mariusz Zbigniew;413;0.25;2.80;N;M
100000;4;10;SLD;Rzepecka Ewa Dorota;993;0.61;6.74;N;K
100000;4;11;SLD;Stasiak Adrian Marek;587;0.36;3.98;N;M
100000;4;12;SLD;Mruklik Hubert Marek;394;0.24;2.67;N;M
100000;5;01;PO;Chełmińska Jolanta Maria;4315;3.29;22.30;T;K
100000;5;02;PO;Gajewski Arkadiusz Paweł;3484;2.65;18.00;N;M
100000;5;03;PO;Nowak Renata Anna;1945;1.48;10.05;N;K
100000;5;04;PO;Pawlewicz Ryszard;1983;1.51;10.25;N;M
100000;5;05;PO;Wojciechowski Janusz;2984;2.27;15.42;N;M
100000;5;06;PO;Moscardo-Malinowski Hanna Marianna;363;0.28;1.88;N;K
100000;5;07;PO;Gołka Ryszard Tomasz;366;0.28;1.89;N;M
100000;5;08;PO;Konewka Ilona Izabela;636;0.48;3.29;N;K
100000;5;09;PO;Budzyński Andrzej;1417;1.08;7.32;N;M
100000;5;10;PO;Kucharski Sylwester Wojciech;1858;1.42;9.60;N;M
100000;5;01;PSL;Klimczak Dariusz;20092;15.31;36.49;T;M
100000;5;02;PSL;Bagieński Artur Jan;19529;14.88;35.47;T;M
100000;5;03;PSL;Robak Barbara Danuta;2655;2.02;4.82;N;K
100000;5;04;PSL;Wieczorek Zbigniew;1531;1.17;2.78;N;M
100000;5;05;PSL;Staniszewski Andrzej Waldemar;751;0.57;1.36;N;M
100000;5;06;PSL;Ziółkowska Urszula;1762;1.34;3.20;N;K
100000;5;07;PSL;Pawlik Zofia;1675;1.28;3.04;N;M
100000;5;08;PSL;Skierkowski Piotr Henryk;835;0.64;1.52;N;M
100000;5;09;PSL;Ozga-Flejszer Beata Ewa;4255;3.24;7.73;T;K
100000;5;10;PSL;Wojtaszek Włodzimierz;1978;1.51;3.59;N;M
100000;5;01;PiS;Ambrozik Rafał Michał;10716;8.16;30.34;T;M
100000;5;02;PiS;Grabek Anna Małgorzata;7780;5.93;22.03;N;K
100000;5;03;PiS;Wieruszewski Jan;4751;3.62;13.45;N;M
100000;5;04;PiS;Strojecki Karol;618;0.47;1.75;N;M
100000;5;05;PiS;Wawro Tomasz Leszek;2873;2.19;8.13;N;M
100000;5;06;PiS;Marcinek Wiesława Joanna;751;0.57;2.13;N;K
100000;5;07;PiS;Mierzwa Halina Bogusława;724;0.55;2.05;N;K
100000;5;08;PiS;Lasota Magdalena Małgorzata;2337;1.78;6.62;N;K
100000;5;09;PiS;Marasek Mariusz Wojciech;1236;0.94;3.50;N;M
100000;5;10;PiS;Pluta Marcin Seweryn;3536;2.69;10.01;N;M
100000;5;01;SLD;Barański Andrzej;4347;3.31;48.13;N;M
100000;5;02;SLD;Iwaszkiewicz Adam Bogdan;577;0.44;6.39;N;M
100000;5;03;SLD;Michalska Magdalena Katarzyna;567;0.43;6.28;N;K
100000;5;04;SLD;Michałowski Hieronim Michał;1160;0.88;12.84;N;M
100000;5;05;SLD;Natkański Roman;299;0.23;3.31;N;M
100000;5;06;SLD;Samojłowicz Krystyna;349;0.27;3.86;N;M
100000;5;07;SLD;Bienias Agnieszka;375;0.29;4.15;N;M
100000;5;08;SLD;Nowakowicz Jacek Artur;230;0.18;2.55;N;M
100000;5;09;SLD;Bienias Tadeusz Stanisław;258;0.20;2.86;N;M
100000;5;10;SLD;Wiktorowicz Agnieszka Dorota;870;0.66;9.63;N;K
120000;1;01;PO;Sowa Marek;17776;13.52;43.53;T;K
120000;1;02;PO;Siuda Maria;4291;3.26;10.51;T;K
120000;1;03;PO;Cockiewicz Marcin Michał;4125;3.14;10.10;N;M
120000;1;04;PO;Szczepankiewicz Krzysztof Michał;1460;1.11;3.58;N;M
120000;1;05;PO;Drabek-Polek Wiesława;2113;1.61;5.17;N;M
120000;1;06;PO;Duda Halina Józefa;1519;1.16;3.72;N;K
120000;1;07;PO;Kosowski Ryszard;3739;2.84;9.16;N;M
120000;1;08;PO;Kacorzyk Andrzej Piotr;1203;0.91;2.95;N;M
120000;1;09;PO;Pędrak Maria Irena;795;0.60;1.95;N;K
120000;1;10;PO;Łysoń Włodzimierz Mieczysław;3817;2.90;9.35;N;M
120000;1;01;PSL;Soska Jacek;10878;8.27;35.54;T;K
120000;1;02;PSL;Kała Józef;6311;4.80;20.62;N;K
120000;1;03;PSL;Nowakowska-Mossór Barbara;1628;1.24;5.32;N;M
120000;1;04;PSL;Pierzchała Dawid Piotr;2199;1.67;7.18;N;M
120000;1;05;PSL;Wiśniewska Beata Barbara;1837;1.40;6.00;N;K
120000;1;06;PSL;Baścik Mariusz Piotr;1505;1.14;4.92;N;M
120000;1;07;PSL;Łukasik Jan;972;0.74;3.18;N;M
120000;1;08;PSL;Matusiak Małgorzata Maria;1617;1.23;5.28;N;K
120000;1;09;PSL;Tracz Robert Antoni;1028;0.78;3.36;N;M
120000;1;10;PSL;Drobny Justyna Agnieszka;2637;2.01;8.61;N;K
120000;1;01;PiS;Filip Zdzisław Stanisław;9725;7.39;28.05;T;M
120000;1;02;PiS;Wójcik Andrzej Janusz;5266;4.00;15.19;T;M
120000;1;03;PiS;Trzaska Janina;3177;2.42;9.16;N;K
120000;1;04;PiS;Szymaszkiewicz Marek Andrzej;1144;0.87;3.30;N;M
120000;1;05;PiS;Owczarska Ewelina Anna;4189;3.19;12.08;N;K
120000;1;06;PiS;Rosiek Sławomir Wiktor;1131;0.86;3.26;N;M
120000;1;07;PiS;Bąk Jolanta Ewa;2717;2.07;7.84;N;K
120000;1;08;PiS;Żuradzki Grzegorz;3348;2.55;9.66;N;M
120000;1;09;PiS;Nawara Magdalena Katarzyna;2638;2.01;7.61;N;K
120000;1;10;PiS;Sałaciak Franciszek;1340;1.02;3.86;N;M
120000;1;01;SLD;Mąsior Bogusław Mikołaj;4275;3.25;37.22;N;M
120000;1;02;SLD;Wesołowska Mariola Grażyna;1462;1.11;12.73;N;K
120000;1;03;SLD;Rydzoń Stanisław;2822;2.15;24.57;N;M
120000;1;04;SLD;Szopa Mateusz Leszek;391;0.30;3.40;N;M
120000;1;05;SLD;Grzywa-Banaś Urszula;307;0.23;2.67;N;M
120000;1;06;SLD;Lessig Mieczysława Zdzisława;313;0.24;2.72;N;K
120000;1;07;SLD;Oczkowska Katarzyna Małgorzata;504;0.38;4.39;N;K
120000;1;08;SLD;Łobodziński Tadeusz;176;0.13;1.53;N;M
120000;1;09;SLD;Janik Wojciech;642;0.49;5.59;N;M
120000;1;10;SLD;Dębska Wiktoria Maria;595;0.45;5.18;N;K
120000;2;01;PO;Krupa Jacek;9062;5.79;21.77;T;K
120000;2;02;PO;Czekaj Kazimierz Józef;5646;3.60;13.56;N;M
120000;2;03;PO;Gregorczyk Wacław Jan;2218;1.42;5.33;N;M
120000;2;04;PO;Skucha Wojciech Józef;5196;3.32;12.48;N;M
120000;2;05;PO;Adamska Barbara Maria;1872;1.20;4.50;N;K
120000;2;06;PO;Wojas Zbigniew;1877;1.20;4.51;N;M
120000;2;07;PO;Mularczyk Katarzyna;1178;0.75;2.83;N;M
120000;2;08;PO;Adamczuk Agata Krystyna;704;0.45;1.69;N;K
120000;2;09;PO;Wojtala Natalia;1036;0.66;2.49;N;K
120000;2;10;PO;Jakubek Robert Stanisław;440;0.28;1.06;N;M
120000;2;11;PO;Maj-Skowrońska Anna;827;0.53;1.99;N;K
120000;2;12;PO;Kracik Stanisław;11567;7.38;27.79;T;M
120000;2;01;PSL;Kozak Wojciech;16451;10.50;37.18;T;M
120000;2;02;PSL;Domagała Adam Stanisław;6505;4.15;14.70;T;M
120000;2;03;PSL;Stochel Urszula;3218;2.05;7.27;N;M
120000;2;04;PSL;Kubik Jan;3142;2.01;7.10;N;M
120000;2;05;PSL;Kurtyka Halina Ewa;2511;1.60;5.67;N;K
120000;2;06;PSL;Samborska Marzena Urszula;2772;1.77;6.26;N;K
120000;2;07;PSL;Szymański Marek Edward;1669;1.07;3.77;N;M
120000;2;08;PSL;Wójcik Wiesław Robert;1790;1.14;4.05;N;M
120000;2;09;PSL;Czech Barbara;1653;1.06;3.74;N;M
120000;2;10;PSL;Durłak Tadeusz;1896;1.21;4.28;N;M
120000;2;11;PSL;Kawa Barbara Elżbieta;1008;0.64;2.28;N;K
120000;2;12;PSL;Żbik Janusz Stefan;1634;1.04;3.69;N;M
120000;2;01;PiS;Rusecka Urszula Beata;17533;11.19;34.44;T;K
120000;2;02;PiS;Smółka Łukasz Jakub;6290;4.02;12.36;T;M
120000;2;03;PiS;Rumian Stanisław;4268;2.72;8.38;N;M
120000;2;04;PiS;Boroń Piotr Marian;4380;2.80;8.60;N;M
120000;2;05;PiS;Dróżdż Mirosław Antoni;6038;3.85;11.86;N;M
120000;2;06;PiS;Sikora Henryk Kazimierz;1449;0.93;2.85;N;M
120000;2;07;PiS;Marianowski Andrzej Tadeusz;511;0.33;1.00;N;M
120000;2;08;PiS;Gamrat Krystyna;1386;0.88;2.72;N;M
120000;2;09;PiS;Pieronek Ewa Renata;1397;0.89;2.74;N;K
120000;2;10;PiS;Stypuła Katarzyna Barbara;631;0.40;1.24;N;K
120000;2;11;PiS;Stefańczyk Izabela Małgorzata;1372;0.88;2.70;N;K
120000;2;12;PiS;Pęk Marek;5652;3.61;11.10;N;M
120000;2;01;SLD;Bargieł Janusz Lucjan;1480;0.94;29.94;N;M
120000;2;02;SLD;Nowak Jarosław Łukasz;392;0.25;7.93;N;M
120000;2;03;SLD;Kopytkiewicz Barbara Bronisława;260;0.17;5.26;N;K
120000;2;04;SLD;Zapart Piotr Krzysztof;316;0.20;6.39;N;M
120000;2;05;SLD;Krzyworzeka Krzysztof Czesław;730;0.47;14.77;N;M
120000;2;06;SLD;Mostek Paulina Maria;268;0.17;5.42;N;K
120000;2;07;SLD;Kurek Olga Genowefa;189;0.12;3.82;N;K
120000;2;08;SLD;Leszczyńska Barbara Janina;246;0.16;4.98;N;K
120000;2;09;SLD;Kałat Ryszard Stanisław;283;0.18;5.72;N;M
120000;2;10;SLD;Łopata Marek Zbigniew;189;0.12;3.82;N;M
120000;2;11;SLD;Swaczyna Franciszek Konstanty;70;0.04;1.42;N;M
120000;2;12;SLD;Gawin Ewa Katarzyna;521;0.33;10.54;N;K
120000;3;01;PO;Lipiec Grzegorz;13702;6.07;14.33;T;M
120000;3;02;PO;Radwan-Ballada Małgorzata Zofia;9516;4.22;9.95;T;K
120000;3;03;PO;Sonik Bogusław Andrzej;22313;9.89;23.34;T;M
120000;3;04;PO;Barczyk Kazimierz;13662;6.05;14.29;T;M
120000;3;05;PO;Starmach Teresa Barbara;5026;2.23;5.26;N;K
120000;3;06;PO;Filipiak Szczęsny Maciej;2888;1.28;3.02;N;M
120000;3;07;PO;Sadowski Jerzy Stanisław;4549;2.02;4.76;N;M
120000;3;08;PO;Wicher Ewa Elżbieta;1529;0.68;1.60;N;K
120000;3;09;PO;Rutkowski Ryszard Jan;557;0.25;0.58;N;M
120000;3;10;PO;Drożdż Mateusz Jerzy;1082;0.48;1.13;N;M
120000;3;11;PO;Kłoda Joanna Daria;871;0.39;0.91;N;K
120000;3;12;PO;Robaszyński Zbigniew Hieronim;177;0.08;0.19;N;M
120000;3;13;PO;Tylek Anna Maria;1686;0.75;1.76;N;K
120000;3;14;PO;Rewicka Berenika Elżbieta;603;0.27;0.63;N;K
120000;3;15;PO;Cięciak Jan Paweł;455;0.20;0.48;N;M
120000;3;16;PO;Fedorowicz Jerzy;16987;7.53;17.77;T;M
120000;3;01;PSL;Musiał Wiesław Stanisław;3077;1.36;18.64;N;M
120000;3;02;PSL;Marcińska Małgorzata Maria;2216;0.98;13.42;N;K
120000;3;03;PSL;Paszkot Marzena Iwona;1061;0.47;6.43;N;K
120000;3;04;PSL;Dziedzic Stanisław;2064;0.91;12.50;N;M
120000;3;05;PSL;Badocha Andrzej;799;0.35;4.84;N;K
120000;3;06;PSL;Słota Jan Bronisław;507;0.22;3.07;N;M
120000;3;07;PSL;Maziak Waldemar Alojzy;380;0.17;2.30;N;M
120000;3;08;PSL;Papała Maciej;653;0.29;3.96;N;K
120000;3;09;PSL;Rusinek Jan;816;0.36;4.94;N;M
120000;3;10;PSL;Węgrzynowska Elżbieta Helena;817;0.36;4.95;N;K
120000;3;11;PSL;Kozioł Michał Jan;692;0.31;4.19;N;M
120000;3;12;PSL;Tretko Małgorzata Janina;279;0.12;1.69;N;K
120000;3;13;PSL;Strutyński Łukasz Andrzej;418;0.19;2.53;N;M
120000;3;14;PSL;Dereń Jolanta Irena;519;0.23;3.14;N;K
120000;3;15;PSL;Kozak Szymon Jan;929;0.41;5.63;N;M
120000;3;16;PSL;Zajączkowska Jolanta Czesława;1280;0.57;7.75;N;K
120000;3;01;PiS;Emilewicz Jadwiga Katarzyna;18726;8.30;26.32;T;K
120000;3;02;PiS;Grzeszek Wojciech Jan;5578;2.47;7.84;T;M
120000;3;03;PiS;Duda Jan Tadeusz;27344;12.12;38.43;T;M
120000;3;04;PiS;Cichoń Zbigniew Jan;4727;2.09;6.64;N;M
120000;3;05;PiS;Śmiałek Witold Janusz;1914;0.85;2.69;N;M
120000;3;06;PiS;Malinowska Maria;1982;0.88;2.79;N;K
120000;3;07;PiS;Mocie Filip Andrzej;556;0.25;0.78;N;M
120000;3;08;PiS;Kondratowicz Bogdan;934;0.41;1.31;N;M
120000;3;09;PiS;Górski Zbigniew;913;0.40;1.28;N;M
120000;3;10;PiS;Boruta Mirosław Szczepan;2488;1.10;3.50;N;M
120000;3;11;PiS;Frankiewicz Krystyna Anna;1021;0.45;1.43;N;K
120000;3;12;PiS;Kornaś-Pierzak Iwona Maria;675;0.30;0.95;N;K
120000;3;13;PiS;Gołda Bożena Barbara;881;0.39;1.24;N;K
120000;3;14;PiS;Marszałek Barbara;1102;0.49;1.55;N;M
120000;3;15;PiS;Krzyżak Jacek Adam;727;0.32;1.02;N;M
120000;3;16;PiS;Huptyś Szymon Karol;1589;0.70;2.23;N;M
120000;3;01;SLD;Kudas Rafał Marek;4671;2.07;34.50;N;M
120000;3;02;SLD;Jaskiernia Jerzy Władysław;3312;1.47;24.46;N;M
120000;3;03;SLD;Wójcik Krzysztof Bogusław;539;0.24;3.98;N;M
120000;3;04;SLD;Bilińska-Trzopek Izabella;987;0.44;7.29;N;M
120000;3;05;SLD;Grudzień Jan;310;0.14;2.29;N;M
120000;3;06;SLD;Sroka Łukasz Tomasz;269;0.12;1.99;N;M
120000;3;07;SLD;Nowakowska Jadwiga;636;0.28;4.70;N;K
120000;3;08;SLD;Pelc Urszula Bożena;374;0.17;2.76;N;K
120000;3;09;SLD;Wojciechowska Monika Katarzyna;321;0.14;2.37;N;K
120000;3;10;SLD;Dziwisz Marian Stefan;206;0.09;1.52;N;M
120000;3;11;SLD;Garcarz-Kłodzińska Barbara;131;0.06;0.97;N;K
120000;3;12;SLD;Talar Joanna Maria;229;0.10;1.69;N;K
120000;3;13;SLD;Kurek Roman;221;0.10;1.63;N;M
120000;3;14;SLD;Kościółek Marta Maria;243;0.11;1.79;N;K
120000;3;15;SLD;Prokop Jerzy Franciszek;177;0.08;1.31;N;M
120000;3;16;SLD;Bielawska Barbara Ewa;912;0.40;6.74;N;K
120000;4;01;PO;Haber Marek Mikołaj;9933;5.15;21.48;T;M
120000;4;02;PO;Dziwisz Barbara Stanisława;6485;3.36;14.02;T;K
120000;4;03;PO;Koźbiał Maciej Józef;5465;2.83;11.82;N;M
120000;4;04;PO;Król-Łęgowski Krzysztof;3207;1.66;6.93;N;M
120000;4;05;PO;Szewczyk Piotr Paweł;3485;1.81;7.54;N;M
120000;4;06;PO;Pawlak Marcin;3169;1.64;6.85;N;M
120000;4;07;PO;Ochman Wioletta Katarzyna;1231;0.64;2.66;N;K
120000;4;08;PO;Kania Aureliusz Stanisław;656;0.34;1.42;N;M
120000;4;09;PO;Wachałowicz-Kiersztyn Maria Dominika;533;0.28;1.15;N;K
120000;4;10;PO;Żak Tomasz;4033;2.09;8.72;N;M
120000;4;11;PO;Łabno Grażyna;1196;0.62;2.59;N;M
120000;4;12;PO;Oszacka Zofia Maria;1300;0.67;2.81;N;K
120000;4;13;PO;Koperski Mariusz Jarosław;2161;1.12;4.67;N;M
120000;4;14;PO;Zajączkowski Eugeniusz Józef;3394;1.76;7.34;N;M
120000;4;01;PSL;Harężlak Andrzej Jerzy;5203;2.70;12.97;N;M
120000;4;02;PSL;Czaicki Ryszard;6045;3.13;15.07;N;M
120000;4;03;PSL;Barnaś Stanisław;6423;3.33;16.01;T;M
120000;4;04;PSL;Budka Józef;2648;1.37;6.60;N;K
120000;4;05;PSL;Ślósarz Jacek Maciej;2778;1.44;6.92;N;M
120000;4;06;PSL;Sarna Izabela Zuzanna;2661;1.38;6.63;N;K
120000;4;07;PSL;Spytek Anna Ewa;2152;1.12;5.36;N;K
120000;4;08;PSL;Klimowska-Bobula Edyta Katarzyna;1931;1.00;4.81;N;K
120000;4;09;PSL;Scechura Lidia Urszula;1378;0.71;3.43;N;K
120000;4;10;PSL;Najdek Jan;2130;1.10;5.31;N;M
120000;4;11;PSL;Basisty Józef Stefan;855;0.44;2.13;N;M
120000;4;12;PSL;Kręcioch Adam Jerzy;1822;0.94;4.54;N;M
120000;4;13;PSL;Augustyn Marta Teresa;1623;0.84;4.05;N;K
120000;4;14;PSL;Jakubowski Tomasz Marek;2471;1.28;6.16;N;M
120000;4;01;PiS;Szlachetka Jarosław Piotr;22874;11.86;28.25;T;M
120000;4;02;PiS;Hamerski Jan Wincenty;9157;4.75;11.31;T;M
120000;4;03;PiS;Wierzba Marek;9347;4.85;11.54;T;K
120000;4;04;PiS;Piczura Jan;6985;3.62;8.63;N;K
120000;4;05;PiS;Stuglik Rafał;7220;3.74;8.92;T;M
120000;4;06;PiS;Murzyn Izabela Joanna;3027;1.57;3.74;N;K
120000;4;07;PiS;Chudzik Krzysztof;2703;1.40;3.34;N;M
120000;4;08;PiS;Wolak-Czarniak Ewa Dorota;1145;0.59;1.41;N;K
120000;4;09;PiS;Klamerus Renata Teresa;1380;0.72;1.70;N;K
120000;4;10;PiS;Motor-Grelok Maciej;1945;1.01;2.40;N;M
120000;4;11;PiS;Szperlak Józef;3987;2.07;4.92;N;M
120000;4;12;PiS;Zając Anna Jadwiga;3351;1.74;4.14;N;K
120000;4;13;PiS;Łaski Jolanta Maria;1947;1.01;2.40;N;K
120000;4;14;PiS;Kaczyński Filip Roman;5898;3.06;7.28;N;M
120000;4;01;SLD;Klemensiewicz Jan;1809;0.94;22.61;N;M
120000;4;02;SLD;Jarmoliński Stanisław Walerian;527;0.27;6.59;N;M
120000;4;03;SLD;Talaga Halina;1250;0.65;15.62;N;K
120000;4;04;SLD;Borowa Maria;334;0.17;4.17;N;K
120000;4;05;SLD;Zielińska Dorota Barbara;448;0.23;5.60;N;K
120000;4;06;SLD;Kuszyk Piotr Dariusz;211;0.11;2.64;N;M
120000;4;07;SLD;Maśnica-Panek Agnieszka;191;0.10;2.39;N;M
120000;4;08;SLD;Qashou Bilal Abdel-Rahman;1047;0.54;13.09;N;M
120000;4;09;SLD;Lewandowski Andrzej Jan;565;0.29;7.06;N;M
120000;4;10;SLD;Irzyk Franciszek;234;0.12;2.93;N;M
120000;4;11;SLD;Dzięgiel Michalina;193;0.10;2.41;N;M
120000;4;12;SLD;Arendarczyk Anna Magdalena;255;0.13;3.19;N;K
120000;4;13;SLD;Gnojek Tadeusz;551;0.29;6.89;N;M
120000;4;14;SLD;Giedrojć Jerzy;385;0.20;4.81;N;M
120000;5;01;PO;Ciepiela Roman;16183;8.91;37.08;T;K
120000;5;02;PO;Łączyński Bolesław;5850;3.22;13.40;T;M
120000;5;03;PO;Latała Krystyna Maria;3473;1.91;7.96;N;K
120000;5;04;PO;Kuta Marcin Jacek;4220;2.32;9.67;N;M
120000;5;05;PO;Zięba Krzysztof Andrzej;2840;1.56;6.51;N;M
120000;5;06;PO;Szot Janusz Władysław;2154;1.19;4.94;N;M
120000;5;07;PO;Musiał Jan Wiesław;2300;1.27;5.27;N;M
120000;5;08;PO;Pasternak Halina Czesława;701;0.39;1.61;N;K
120000;5;09;PO;Soska Jerzy Tadeusz;909;0.50;2.08;N;M
120000;5;10;PO;Flaumenhaft Danuta Anna;530;0.29;1.21;N;K
120000;5;11;PO;Mączka Zbigniew Bronisław;1092;0.60;2.50;N;M
120000;5;12;PO;Kramarczyk Jolanta Agata;1080;0.59;2.47;N;K
120000;5;13;PO;Stanienda Jolanta Janina;678;0.37;1.55;N;K
120000;5;14;PO;Wójcik Jan;1631;0.90;3.74;N;M
120000;5;01;PSL;Sorys Stanisław Andrzej;10805;5.95;26.98;T;M
120000;5;02;PSL;Brach Grzegorz;2774;1.53;6.93;N;M
120000;5;03;PSL;Sady Kazimierz;3255;1.79;8.13;N;M
120000;5;04;PSL;Pająk Jan Andrzej;2879;1.59;7.19;N;M
120000;5;05;PSL;Kwaśniak Adam;4805;2.65;12.00;T;M
120000;5;06;PSL;Węgrzyn Łukasz Michał;3102;1.71;7.75;N;M
120000;5;07;PSL;Gawle Maria Halina;1105;0.61;2.76;N;K
120000;5;08;PSL;Szuster Urszula;906;0.50;2.26;N;M
120000;5;09;PSL;Duda Grzegorz;4327;2.38;10.81;N;K
120000;5;10;PSL;Błaszczyk Adriana Katarzyna;996;0.55;2.49;N;K
120000;5;11;PSL;Jarek Zofia Teresa;1118;0.62;2.79;N;K
120000;5;12;PSL;Nowak Józef Władysław;2026;1.12;5.06;N;M
120000;5;13;PSL;Mirosławski Zbigniew;802;0.44;2.00;N;M
120000;5;14;PSL;Rząsa-Janas Beata Barbara;1144;0.63;2.86;N;K
120000;5;01;PiS;Szczurek-Żelazko Józefa;19674;10.84;26.04;T;M
120000;5;02;PiS;Kądzielawski Grzegorz Krzysztof;5339;2.94;7.07;N;M
120000;5;03;PiS;Malec Lucyna;4417;2.43;5.85;N;M
120000;5;04;PiS;Przybyło Grzegorz Tomasz;4140;2.28;5.48;N;M
120000;5;05;PiS;Skruch Wojciech;6599;3.64;8.73;T;M
120000;5;06;PiS;Mroczek Józef;3699;2.04;4.90;N;M
120000;5;07;PiS;Kądzielawa Sebastian;2400;1.32;3.18;N;K
120000;5;08;PiS;Czeszyk Jerzy;893;0.49;1.18;N;M
120000;5;09;PiS;Pieczarka Anna Maria;14846;8.18;19.65;T;K
120000;5;10;PiS;Gładysz Piotr Janusz;4538;2.50;6.01;N;M
120000;5;11;PiS;Karwala Danuta Beata;1045;0.58;1.38;N;K
120000;5;12;PiS;Łabno Radosław Władysław;1513;0.83;2.00;N;M
120000;5;13;PiS;Gąsiorek Barbara Bernadetta;1651;0.91;2.19;N;K
120000;5;14;PiS;Zięba Elżbieta Karolina;4796;2.64;6.35;N;K
